name,joints,link_length,prev_axe,dof,mu,time,Z,LCI,Passed
roll_z_0_1pitch_y_0_1pitch_x_0_7pitch_x_0_4pitch_z_0_1roll_z_0_4,roll_pitch__pitch__pitch__pitch__roll_,0.1_0.1__0.7__0.4__0.1__0.4_,z_y__x__x__z__z_,6,0.186,2.31,0.006,,1
roll_z_0_1pitch_y_0_4roll_y_0_4pitch_y_0_7pitch_x_0_1pitch_y_0_4,roll_pitch__roll__pitch__pitch__pitch_,0.1_0.4__0.4__0.7__0.1__0.4_,z_y__y__y__x__y_,6,0.191,2.07,0.006,,1
roll_z_0_1pitch_y_0_7pitch_x_0_4pitch_x_0_7pitch_x_0_1pitch_z_0_1,roll_pitch__pitch__pitch__pitch__pitch_,0.1_0.7__0.4__0.7__0.1__0.1_,z_y__x__x__x__z_,6,0.193,2.37,0.012,,1
roll_z_0_1pitch_y_0_1pitch_x_0_1pitch_y_0_1pitch_y_0_4roll_z_0_7,roll_pitch__pitch__pitch__pitch__roll_,0.1_0.1__0.1__0.1__0.4__0.7_,z_y__x__y__y__z_,6,0.191,2.41,0.012,,1
roll_z_0_1roll_y_0_4pitch_y_0_4roll_y_0_7pitch_y_0_4roll_z_0_4,roll_roll__pitch__roll__pitch__roll_,0.1_0.4__0.4__0.7__0.4__0.4_,z_y__y__y__y__z_,6,0.196,2.15,0.012,,1
roll_z_0_1pitch_y_0_7pitch_z_0_1pitch_y_0_1roll_x_0_1roll_y_0_1,roll_pitch__pitch__pitch__roll__roll_,0.1_0.7__0.1__0.1__0.1__0.1_,z_y__z__y__x__y_,6,0.177,2.13,0.013,,1
roll_z_0_1pitch_y_0_7pitch_x_0_4pitch_z_0_7pitch_x_0_1pitch_y_0_4,roll_pitch__pitch__pitch__pitch__pitch_,0.1_0.7__0.4__0.7__0.1__0.4_,z_y__x__z__x__y_,6,0.206,2.44,0.014,,1
roll_z_0_1pitch_y_0_7pitch_z_0_4roll_x_0_4pitch_y_0_1pitch_y_0_1,roll_pitch__pitch__roll__pitch__pitch_,0.1_0.7__0.4__0.4__0.1__0.1_,z_y__z__x__y__y_,6,0.211,1.96,0.004,,1
roll_z_0_1pitch_y_0_1roll_x_0_4pitch_y_0_7pitch_z_0_1pitch_x_0_4,roll_pitch__roll__pitch__pitch__pitch_,0.1_0.1__0.4__0.7__0.1__0.4_,z_y__x__y__z__x_,6,0.173,2.24,0.005,,1
roll_z_0_1pitch_y_0_1roll_x_0_4pitch_y_0_7pitch_x_0_1pitch_x_0_4,roll_pitch__roll__pitch__pitch__pitch_,0.1_0.1__0.4__0.7__0.1__0.4_,z_y__x__y__x__x_,6,0.208,2.22,0.006,,1
roll_z_0_1pitch_y_0_1pitch_z_0_7pitch_x_0_4pitch_z_0_1roll_z_0_1,roll_pitch__pitch__pitch__pitch__roll_,0.1_0.1__0.7__0.4__0.1__0.1_,z_y__z__x__z__z_,6,0.188,1.94,0.008,,1
roll_z_0_1pitch_y_0_4pitch_x_0_7pitch_z_0_1roll_y_0_1roll_y_0_4,roll_pitch__pitch__pitch__roll__roll_,0.1_0.4__0.7__0.1__0.1__0.4_,z_y__x__z__y__y_,6,0.191,2.06,0.012,,1
roll_z_0_1pitch_y_0_7pitch_y_0_4roll_z_0_4pitch_y_0_1pitch_z_0_1,roll_pitch__pitch__roll__pitch__pitch_,0.1_0.7__0.4__0.4__0.1__0.1_,z_y__y__z__y__z_,6,0.191,2.28,0.012,,1
