name,joints,link_length,prev_axe,dof,mu,time,Z,LCI,Passed
roll_z_0_1pitch_y_0_7pitch_x_0_7pitch_y_0_7pitch_z_0_7,roll_pitch__pitch__pitch__pitch_,0.1_0.7__0.7__0.7__0.7_,z_y__x__y__z_,5,0.001,3.75,0.05,,1
roll_z_0_1pitch_y_0_1pitch_y_0_7pitch_y_0_1roll_z_0_7,roll_pitch__pitch__pitch__roll_,0.1_0.1__0.7__0.1__0.7_,z_y__y__y__z_,5,0.024,3.34,0.05,,1
roll_z_0_1pris_y_0_7pris_y_0_7roll_x_0_4pris_z_0_1,roll_pris__pris__roll__pris_,0.1_0.7__0.7__0.4__0.1_,z_y__y__x__z_,5,0.026,2.3,0.05,,1
roll_z_0_1pitch_y_0_4roll_z_0_7roll_y_0_7roll_y_0_7,roll_pitch__roll__roll__roll_,0.1_0.4__0.7__0.7__0.7_,z_y__z__y__y_,5,0.002,3.57,0.052,,1
roll_z_0_1pitch_y_0_4pitch_y_0_7roll_x_0_1pitch_y_0_1,roll_pitch__pitch__roll__pitch_,0.1_0.4__0.7__0.1__0.1_,z_y__y__x__y_,5,0.001,3.51,0.053,,1
roll_z_0_1pitch_y_0_4pitch_y_0_7roll_z_0_4roll_y_0_7,roll_pitch__pitch__roll__roll_,0.1_0.4__0.7__0.4__0.7_,z_y__y__z__y_,5,0.001,3.05,0.053,,1
roll_z_0_1pitch_y_0_7pitch_y_0_1pitch_y_0_4pitch_y_0_4,roll_pitch__pitch__pitch__pitch_,0.1_0.7__0.1__0.4__0.4_,z_y__y__y__y_,5,0.002,4.16,0.055,,1
roll_z_0_1pitch_y_0_7pitch_y_0_1roll_z_0_7roll_y_0_4,roll_pitch__pitch__roll__roll_,0.1_0.7__0.1__0.7__0.4_,z_y__y__z__y_,5,0.001,3.84,0.055,,1
roll_z_0_1pitch_y_0_4roll_y_0_1pitch_y_0_7roll_z_0_4,roll_pitch__roll__pitch__roll_,0.1_0.4__0.1__0.7__0.4_,z_y__y__y__z_,5,0.0,3.56,0.055,,1
roll_z_0_1pitch_y_0_4pitch_y_0_7pitch_y_0_4pitch_y_0_7,roll_pitch__pitch__pitch__pitch_,0.1_0.4__0.7__0.4__0.7_,z_y__y__y__y_,5,0.0,2.84,0.056,,1
roll_z_0_1pitch_y_0_7pitch_y_0_4pitch_y_0_7pitch_x_0_7,roll_pitch__pitch__pitch__pitch_,0.1_0.7__0.4__0.7__0.7_,z_y__y__y__x_,5,0.001,3.38,0.056,,1
roll_z_0_1pitch_y_0_7roll_z_0_1pitch_y_0_1pitch_y_0_4,roll_pitch__roll__pitch__pitch_,0.1_0.7__0.1__0.1__0.4_,z_y__z__y__y_,5,0.001,3.09,0.056,,1
roll_z_0_1pitch_y_0_1pitch_x_0_4pitch_y_0_7pitch_x_0_1,roll_pitch__pitch__pitch__pitch_,0.1_0.1__0.4__0.7__0.1_,z_y__x__y__x_,5,0.007,3.57,0.057,,1
roll_z_0_1pitch_y_0_4pitch_x_0_4pitch_y_0_7pitch_x_0_4,roll_pitch__pitch__pitch__pitch_,0.1_0.4__0.4__0.7__0.4_,z_y__x__y__x_,5,0.002,2.88,0.059,,1
roll_z_0_1roll_y_0_4pitch_y_0_4pitch_x_0_7roll_x_0_4,roll_roll__pitch__pitch__roll_,0.1_0.4__0.4__0.7__0.4_,z_y__y__x__x_,5,0.004,2.47,0.059,,1
roll_z_0_1roll_y_0_4roll_y_0_1roll_y_0_4roll_y_0_7,roll_roll__roll__roll__roll_,0.1_0.4__0.1__0.4__0.7_,z_y__y__y__y_,5,0.001,2.65,0.059,,1
roll_z_0_1pitch_y_0_1pitch_z_0_1pitch_y_0_7pitch_x_0_1,roll_pitch__pitch__pitch__pitch_,0.1_0.1__0.1__0.7__0.1_,z_y__z__y__x_,5,0.001,2.86,0.06,,1
